id_venda,data_venda,produto,categoria,quantidade,preco_unitario,forma_pagamento,loja
3058,03/12/2024,Suco de Caju 1L,ALIMENTOS,1,"162,57",Cartão de Crédito,Matriz - Recife
5886,07/09/2025,Meia Esportiva,,2,"14,98",Dinheiro,Matriz - Recife
160,28/01/2024,Suco de Caju 1L,Alimentos,1,"169,94",Cartão de Débito,Matriz - Recife
6012,22/09/2025,Marcador de Texto,Papelaria,-5,"87,64",pix,Matriz - Recife
6666,20/11/2025,Barra de Cereal,,4,"130,99",Cartão de Crédito,Matriz - Recife
6920,05/12/2025,Porta Sabonete,Casa e Utilidades,1,"160,53",Cartão de Crédito,Matriz - Recife
4431,01/05/2025,Vela Aromática,Casa e Utilidades,3,"30,58",Cartão de Crédito,Matriz - Recife
823,26/04/2024,Jogo de Toalhas,Casa e Utilidades,1,"93,70",Pix,Matriz - Recife
5935,2025-09-13,Biscoito Recheado,ALIMENTOS,2,"60,31",Pix,Matriz - Recife
2954,26/11/2024,Caixa de Som Portátil,Eletrônicos,1,"72,31",Dinheiro,Matriz - Recife
6161,09/10/2025,Power Bank 10000mAh,Eletrônicos,3,"188,47",PIX,Matriz - Recife
4654,2025-05-17,Boné Aba Reta,VESTUÁRIO,3,"110,62",PIX,Matriz - Recife
627,03/04/2024,Escova de Limpeza,Casa e Utilidades,2,"220,13",pix,Matriz - Recife
6102,2025-10-03,Caneta Esferográfica,Papelaria,2,"9,83",PIX,Matriz - Recife
5737,23/08/2025,Água de Coco 500ml,Alimentos,1,"64,20",Cartão de Débito,Matriz - Recife
4555,09/05/2025,carregador usb-c,ELETRÔNICOS,1,"14,67",PIX,Matriz - Recife
4837,2025-05-30,jogo de toalhas,Casa e Utilidades,1,"91,98",pix,Matriz - Recife
3457,2025-01-03,Cola Bastão,Papelaria,3,"47,59",pix,Matriz - Recife
1471,2024-06-23,Jogo de Toalhas,Casa e Utilidades,1,"88,18",Cartão de Crédito,Matriz - Recife
2597,24-10-2024,Fone de Ouvido Bluetooth,Eletrônicos,2,"151,20",Cartão de Crédito,Matriz - Recife
510,20-03-2024,água de coco 500ml,ALIMENTOS,-1,"58,83",Cartão de Débito,Matriz - Recife
7238,27-12-2025,Cola Bastão,Papelaria,3,"43,43",PIX,Matriz - Recife
5385,2025-07-19,meia esportiva,Vestuário,2,"14,27",PIX,Matriz - Recife
2267,2024-09-19,Jaqueta Corta-Vento,Vestuário,3,"58,67",Cartão de Débito,Matriz - Recife
1080,20-05-2024,biscoito recheado,Alimentos,1,"56,48",pix,Matriz - Recife
3637,2025-01-31,Cabo HDMI,ELETRÔNICOS,4,"59,78",pix,Matriz - Recife
6915,05/12/2025,Marcador de Texto,Papelaria,1,"89,37",Cartão de Crédito,Matriz - Recife
1134,24/05/2024,Jaqueta Corta-Vento,Vestuário,2,"64,63",PIX,Matriz - Recife
1142,2024-05-25,Bermuda Jeans,Vestuário,2,"28,19",Cartão de Débito,Matriz - Recife
6565,12/11/2025,Barra de Cereal,Alimentos,1,"130,10",Cartão de Crédito,Matriz - Recife
2840,2024-11-17,Cabo HDMI,Eletrônicos,1,"64,82",Dinheiro,Matriz - Recife
1964,13/08/2024,Power Bank 10000mAh,Eletrônicos,1,"172,09",PIX,Matriz - Recife
4478,03-05-2025,Bermuda Jeans,Vestuário,2,"31,05",Cartão de Crédito,Matriz - Recife
1545,28/06/2024,Escova de Limpeza,Casa e Utilidades,3,"215,20",pix,Matriz - Recife
765,20-04-2024,Caderno Universitário,Papelaria,3,"191,60",pix,Matriz - Recife
5312,12/07/2025,Água de Coco 500ml,ALIMENTOS,1,"62,26",Cartão de Débito,Matriz - Recife
4169,01/04/2025,Mouse Sem Fio,ELETRÔNICOS,2,"175,11",Dinheiro,Matriz - Recife
1800,2024-07-26,caneta esferográfica,Papelaria,2,"8,93",Cartão de Débito,Matriz - Recife
3092,06/12/2024,bermuda jeans,Vestuário,-1,"29,48",pix,Matriz - Recife
3656,02/02/2025,Barra de Cereal,Alimentos,4,"142,48",Cartão de Débito,Matriz - Recife
6606,15-11-2025,Jaqueta Corta-Vento,VESTUÁRIO,3,"63,05",Cartão de Débito,Matriz - Recife
7026,2025-12-14,Cola Bastão,Papelaria,4,"45,31",Cartão de Débito,Matriz - Recife
4886,2025-06-03,Meia Esportiva,VESTUÁRIO,5,"15,42",Pix,Matriz - Recife
4821,2025-05-29,Água de Coco 500ml,Alimentos,3,"64,04",Cartão de Crédito,Matriz - Recife
4829,30/05/2025,Meia Esportiva,Vestuário,3,"14,92",Dinheiro,Matriz - Recife
2609,2024-10-26,caneta esferográfica,Papelaria,3,"9,88",PIX,Matriz - Recife
6172,2025-10-10,Vela Aromática,Casa e Utilidades,1,"29,08",Dinheiro,Matriz - Recife
3181,2024-12-13,Caixa de Som Portátil,Eletrônicos,3,"73,23",Cartão de Crédito,matriz-recife
436,11-03-2024,Bermuda Jeans,Vestuário,1,"29,99",PIX,Matriz - Recife
3734,12/02/2025,Jogo de Toalhas,Casa e Utilidades,1,"95,24",Pix,Matriz - Recife
5619,11/08/2025,Fone de Ouvido Bluetooth,ELETRÔNICOS,5,"151,37",PIX,Matriz - Recife
3193,14-12-2024,Barra de Cereal,Alimentos,2,"130,89",Dinheiro,Matriz - Recife
386,07-03-2024,Cola Bastão,Papelaria,1,"44,61",Cartão de Crédito,Matriz - Recife
4007,2025-03-16,Mochila Escolar,Papelaria,1,"215,87",Pix,Matriz - Recife
325,25-02-2024,Porta Sabonete,Casa e Utilidades,4,"154,40",Cartão de Débito,Matriz - Recife
1578,2024-06-30,Bermuda Jeans,VESTUÁRIO,3,"28,93",PIX,Matriz - Recife
6223,15/10/2025,Jaqueta Corta-Vento,Vestuário,1,"63,05",Dinheiro,Matriz - Recife
795,23/04/2024,Boné Aba Reta,Vestuário,1,"103,91",Cartão de Débito,Matriz - Recife
2134,03-09-2024,chinelo de dedo,Vestuário,1,"131,70",PIX,Matriz - Recife
6765,25-11-2025,power bank 10000mah,Eletrônicos,1,"177,07",Cartão de Crédito,Matriz - Recife
1570,30-06-2024,Barra de Cereal,Alimentos,1,"148,31",Cartão de Débito,Matriz - Recife
5683,2025-08-17,Amendoim Torrado,ALIMENTOS,4,"158,31",Dinheiro,Matriz - Recife
5088,20-06-2025,Carregador USB-C,Eletrônicos,1,"13,26",PIX,Matriz - Recife
3399,29/12/2024,chinelo de dedo,VESTUÁRIO,4,"136,36",PIX,Matriz - Recife
6733,23/11/2025,Caixa de Som Portátil,Eletrônicos,1,"68,80",Pix,Matriz - Recife
6620,16/11/2025,Cabo HDMI,Eletrônicos,1,"62,07",pix,Matriz - Recife
6504,08/11/2025,Cabo HDMI,ELETRÔNICOS,2,"65,35",pix,Matriz - Recife
7061,16/12/2025,Porta Sabonete,Casa e Utilidades,4,"145,51",Pix,Matriz - Recife
1198,2024-05-31,Vela Aromática,,3,"31,25",Dinheiro,Matriz - Recife
2932,24/11/2024,Escova de Limpeza,Casa e Utilidades,2,"220,12",PIX,Matriz - Recife
4296,2025-04-14,jogo de toalhas,CASA E UTILIDADES,2,"88,23",PIX,Matriz - Recife
2808,15/11/2024,Amendoim Torrado,Alimentos,5,"157,56",Cartão de Débito,Matriz - Recife
5131,23-06-2025,Mochila Escolar,Papelaria,4,"206,77",Cartão de Crédito,Matriz - Recife
6194,2025-10-13,Escova de Limpeza,CASA E UTILIDADES,1,"197,26",Cartão de Crédito,Matriz - Recife
5498,29/07/2025,Chinelo de Dedo,Vestuário,1,"127,63",Cartão de Débito,Matriz - Recife
4711,2025-05-23,Amendoim Torrado,ALIMENTOS,1,"152,16",pix,Matriz - Recife
6293,22/10/2025,Caneta Esferográfica,PAPELARIA,2,"9,59",,Matriz - Recife
6737,23/11/2025,Fone de Ouvido Bluetooth,ELETRÔNICOS,5,"161,28",Dinheiro,Matriz - Recife
2381,01/10/2024,Meia Esportiva,VESTUÁRIO,1,"15,80",PIX,Matriz - Recife
5621,2025-08-11,Kit Panelas Antiaderente,Casa e Utilidades,2,"229,92",Pix,Matriz - Recife
3342,26/12/2024,Caneta Esferográfica,Papelaria,1,"9,30",Dinheiro,Matriz - Recife
1320,2024-06-09,Marcador de Texto,PAPELARIA,1,"90,07",Cartão de Crédito,Matriz - Recife
5543,03-08-2025,Mouse Sem Fio,Eletrônicos,1,"169,86",Cartão de Crédito,Matriz - Recife
4051,21/03/2025,Jaqueta Corta-Vento,,1,"59,94",Cartão de Crédito,Matriz - Recife
763,20/04/2024,Meia Esportiva,Vestuário,3,"14,76",pix,Matriz - Recife
4108,27/03/2025,Estojo Simples,Papelaria,1,"164,27",Dinheiro,Matriz - Recife
487,17/03/2024,Porta Sabonete,CASA E UTILIDADES,1,"161,13",Cartão de Crédito,Matriz - Recife
313,23/02/2024,meia esportiva,Vestuário,4,"14,27",,Matriz - Recife
5020,2025-06-13,Caneta Esferográfica,Papelaria,1,"9,37",Cartão de Crédito,Matriz - Recife
3189,2024-12-14,Mouse Sem Fio,,4,"171,83",PIX,Matriz - Recife
773,21-04-2024,Caneta Esferográfica,Papelaria,2,"10,15",Cartão de Crédito,Matriz - Recife
5745,24/08/2025,Caderno Universitário,Papelaria,1,"189,25",Dinheiro,Matriz - Recife
1055,18/05/2024,Barra de Cereal,ALIMENTOS,1,"141,30",PIX,Matriz - Recife
1753,2024-07-19,Porta Sabonete,Casa e Utilidades,4,"165,67",Dinheiro,Matriz - Recife
2400,03/10/2024,Organizador de Gaveta,Casa e Utilidades,1,"33,33",pix,Matriz - Recife
963,09-05-2024,Suco de Caju 1L,ALIMENTOS,3,"166,67",pix,Matriz - Recife
7139,22-12-2025,Café Torrado 500g,Alimentos,1,"15,11",Dinheiro,Matriz - Recife
1934,09/08/2024,Jaqueta Corta-Vento,,2,"56,80",pix,Matriz - Recife
999,12-05-2024,Caneta Esferográfica,,2,"9,30",PIX,Matriz - Recife
4804,29/05/2025,Meia Esportiva,Vestuário,1,"14,99",PIX,Matriz - Recife
6137,06/10/2025,Caderno Universitário,Papelaria,1,"209,77",Dinheiro,Matriz - Recife
1946,2024-08-11,Chinelo de Dedo,Vestuário,4,"121,54",PIX,Matriz - Recife
3262,20/12/2024,mouse sem fio,Eletrônicos,1,"161,45",Pix,Matriz - Recife
3929,2025-03-08,Amendoim Torrado,Alimentos,2,"161,80",Pix,Matriz - Recife
1558,29/06/2024,Vela Aromática,CASA E UTILIDADES,1,"29,38",pix,Matriz - Recife
91,2024-01-16,Kit Panelas Antiaderente,Casa e Utilidades,-1,"258,21",Cartão de Débito,Matriz - Recife
5818,2025-08-31,água de coco 500ml,Alimentos,2,"63,29",PIX,Matriz - Recife
5775,27/08/2025,Jaqueta Corta-Vento,Vestuário,2,"59,18",Pix,Matriz - Recife
5055,17/06/2025,Cabo HDMI,Eletrônicos,1,"57,44",PIX,Matriz - Recife
1851,2024-08-01,Bermuda Jeans,Vestuário,4,"28,09",,Matriz - Recife
5835,02/09/2025,Mochila Escolar,PAPELARIA,5,"214,92",Cartão de Débito,Matriz - Recife
692,11/04/2024,Jaqueta Corta-Vento,Vestuário,2,"61,42",Cartão de Débito,Matriz - Recife
4755,2025-05-26,Suco de Caju 1L,Alimentos,5,"164,39",Cartão de Débito,Matriz - Recife
596,30-03-2024,organizador de gaveta,Casa e Utilidades,4,"30,75",PIX,Matriz - Recife
1328,2024-06-10,Bermuda Jeans,Vestuário,1,"28,09",PIX,Matriz - Recife
5475,27/07/2025,Suco de Caju 1L,ALIMENTOS,2,"164,90",Pix,Matriz - Recife
7053,15/12/2025,boné aba reta,Vestuário,5,"112,75",Cartão de Débito,Matriz - Recife
6724,23-11-2025,Power Bank 10000mAh,Eletrônicos,-5,"184,96",pix,Matriz - Recife
20,04-01-2024,Kit Panelas Antiaderente,Casa e Utilidades,1,"242,86",Cartão de Crédito,Matriz - Recife
5591,07/08/2025,Mouse Sem Fio,ELETRÔNICOS,1,"173,63",Cartão de Débito,Matriz - Recife
7143,22/12/2025,Meia Esportiva,Vestuário,1,"15,93",Cartão de Débito,Matriz - Recife
5843,03-09-2025,Barra de Cereal,,2,"137,06",pix,Matriz - Recife
5650,2025-08-14,Kit Panelas Antiaderente,Casa e Utilidades,2,"240,04",PIX,Matriz - Recife
3127,09/12/2024,Escova de Limpeza,Casa e Utilidades,5,"201,96",pix,Matriz - Recife
5673,2025-08-16,Carregador USB-C,Eletrônicos,3,"13,83",pix,Matriz - Recife
6222,15-10-2025,Jogo de Toalhas,CASA E UTILIDADES,1,"94,54",Pix,Matriz - Recife
4088,25-03-2025,Biscoito Recheado,Alimentos,-2,"52,25",Dinheiro,Matriz - Recife
319,23-02-2024,Carregador USB-C,Eletrônicos,3,"13,67",Dinheiro,Matriz - Recife
838,27-04-2024,Caneta Esferográfica,,2,"9,29",Cartão de Débito,Matriz - Recife
5235,01-07-2025,Boné Aba Reta,Vestuário,1,"114,28",Pix,Matriz - Recife
7100,2025-12-18,Boné Aba Reta,Vestuário,1,"106,91",Cartão de Crédito,Matriz - Recife
5981,17/09/2025,Jaqueta Corta-Vento,Vestuário,1,"63,51",pix,Matriz - Recife
51,09/01/2024,Meia Esportiva,VESTUÁRIO,2,"15,62",Cartão de Crédito,Matriz - Recife
1258,04/06/2024,Suco de Caju 1L,Alimentos,1,"175,96",Dinheiro,Matriz - Recife
3938,09/03/2025,Café Torrado 500g,Alimentos,2,"13,35",Cartão de Débito,Matriz - Recife
4841,31-05-2025,Marcador de Texto,Papelaria,1,"91,65",Pix,Matriz - Recife
2352,28-09-2024,Chinelo de Dedo,Vestuário,1,"139,01",PIX,Matriz - Recife
1174,28-05-2024,Meia Esportiva,Vestuário,1,"15,05",Dinheiro,Matriz - Recife
809,25/04/2024,Boné Aba Reta,Vestuário,1,"109,17",Cartão de Débito,Matriz - Recife
4815,2025-05-29,Power Bank 10000mAh,Eletrônicos,1,"197,96",PIX,Matriz - Recife
4845,31-05-2025,Suco de Caju 1L,ALIMENTOS,4,"158,09",Cartão de Crédito,Matriz - Recife
3332,25/12/2024,mouse sem fio,Eletrônicos,3,"172,46",Pix,Matriz - Recife
3785,2025-02-19,Suco de Caju 1L,Alimentos,2,"167,00",Cartão de Débito,Matriz - Recife
3187,2024-12-14,Caderno Universitário,PAPELARIA,1,"204,36",,Matriz - Recife
81,14-01-2024,Biscoito Recheado,Alimentos,2,"54,79",PIX,Matriz - Recife
2595,24/10/2024,Kit Panelas Antiaderente,Casa e Utilidades,1,"251,90",Pix,Matriz - Recife
1711,2024-07-15,Chinelo de Dedo,Vestuário,2,"126,02",Cartão de Crédito,Matriz - Recife
6399,02/11/2025,mouse sem fio,Eletrônicos,1,"180,79",Dinheiro,Matriz - Recife
3535,18/01/2025,Estojo Simples,Papelaria,1,"174,39",Pix,Matriz - Recife
637,04-04-2024,Mouse Sem Fio,Eletrônicos,1,"168,27",Pix,Matriz - Recife
3152,2024-12-11,Biscoito Recheado,Alimentos,3,"56,51",Pix,Matriz - Recife
3054,03-12-2024,mochila escolar,Papelaria,1,"214,55",Cartão de Débito,Matriz - Recife
4217,2025-04-07,jaqueta corta-vento,Vestuário,3,"64,02",Pix,Matriz - Recife
1428,20/06/2024,Bermuda Jeans,Vestuário,4,"28,95",Cartão de Débito,Matriz - Recife
617,2024-04-01,Camiseta Básica,Vestuário,3,"230,93",Pix,Matriz - Recife
1296,07-06-2024,Fone de Ouvido Bluetooth,Eletrônicos,1,"158,63",PIX,Matriz - Recife
1534,2024-06-27,Power Bank 10000mAh,Eletrônicos,1,"175,48",Dinheiro,Matriz - Recife
1997,18/08/2024,Jaqueta Corta-Vento,Vestuário,-1,"56,22",Pix,Matriz - Recife
7198,25/12/2025,Café Torrado 500g,Alimentos,2,"13,39",Cartão de Débito,Matriz - Recife
34,2024-01-06,Escova de Limpeza,Casa e Utilidades,1,"214,72",Cartão de Crédito,Matriz - Recife
1340,2024-06-10,Mochila Escolar,Papelaria,2,"216,34",Dinheiro,Matriz - Recife
2719,06/11/2024,Marcador de Texto,PAPELARIA,1,"88,36",pix,Matriz - Recife
3814,24/02/2025,Caneta Esferográfica,PAPELARIA,1,"10,31",PIX,Matriz - Recife
3158,11/12/2024,Estojo Simples,Papelaria,3,"183,27",Pix,Matriz - Recife
1160,27-05-2024,café torrado 500g,Alimentos,-1,"15,56",pix,Matriz - Recife
2607,2024-10-25,Chinelo de Dedo,Vestuário,2,"133,71",pix,Matriz - Recife
751,19-04-2024,Caixa de Som Portátil,Eletrônicos,3,"75,46",PIX,Matriz - Recife
771,2024-04-21,Cabo HDMI,Eletrônicos,2,"66,31",PIX,Matriz - Recife
908,2024-05-05,Mochila Escolar,Papelaria,2,"214,08",pix,Matriz - Recife
1634,05/07/2024,Suco de Caju 1L,Alimentos,1,"162,80",Pix,Matriz - Recife
6493,07-11-2025,Vela Aromática,Casa e Utilidades,2,"31,16",Dinheiro,Matriz - Recife
3371,27/12/2024,Meia Esportiva,Vestuário,3,"14,71",Cartão de Crédito,Matriz - Recife
5872,06/09/2025,Escova de Limpeza,Casa e Utilidades,3,"198,17",pix,Matriz - Recife
1128,23-05-2024,Porta Sabonete,Casa e Utilidades,2,"151,49",Cartão de Crédito,Matriz - Recife
6783,2025-11-27,Marcador de Texto,Papelaria,1,"94,76",Pix,Matriz - Recife
3710,09-02-2025,Fone de Ouvido Bluetooth,ELETRÔNICOS,1,"166,67",Pix,Matriz - Recife
2912,2024-11-22,Jogo de Toalhas,Casa e Utilidades,1,"96,01",pix,Matriz - Recife
6758,25-11-2025,Escova de Limpeza,Casa e Utilidades,1,"217,10",Cartão de Débito,Matriz - Recife
5847,03-09-2025,café torrado 500g,Alimentos,1,"13,39",pix,Matriz - Recife
4089,2025-03-25,Meia Esportiva,Vestuário,1,"16,24",Cartão de Crédito,Matriz - Recife
2385,02-10-2024,Boné Aba Reta,Vestuário,3,"118,88",PIX,Matriz - Recife
369,2024-03-02,Meia Esportiva,Vestuário,5,"14,01",Cartão de Crédito,Matriz - Recife
722,16/04/2024,Barra de Cereal,ALIMENTOS,-1,"141,27",Cartão de Débito,Matriz - Recife
955,2024-05-09,Bermuda Jeans,Vestuário,2,"30,77",PIX,Matriz - Recife
4548,08/05/2025,Kit Panelas Antiaderente,Casa e Utilidades,3,"247,06",Pix,Matriz - Recife
2540,2024-10-18,Biscoito Recheado,Alimentos,1,"60,53",PIX,Matriz - Recife
628,03-04-2024,Power Bank 10000mAh,ELETRÔNICOS,1,"174,47",PIX,Matriz - Recife
1187,29-05-2024,cola bastão,Papelaria,1,"43,28",pix,Matriz - Recife
47,2024-01-08,Carregador USB-C,Eletrônicos,5,"13,17",PIX,Matriz - Recife
6249,18-10-2025,mochila escolar,Papelaria,1,"193,45",Cartão de Crédito,Matriz - Recife
6617,16-11-2025,Marcador de Texto,Papelaria,2,"97,52",Cartão de Débito,Matriz - Recife
1173,2024-05-28,Estojo Simples,PAPELARIA,4,"175,94",Cartão de Débito,Matriz - Recife
764,20/04/2024,Caixa de Som Portátil,Eletrônicos,2,"72,92",Dinheiro,Matriz - Recife
3874,2025-03-03,Boné Aba Reta,Vestuário,3,"104,91",Pix,Matriz - Recife
2774,12/11/2024,escova de limpeza,Casa e Utilidades,2,"224,61",Cartão de Débito,Matriz - Recife
3658,02-02-2025,Caderno Universitário,PAPELARIA,3,"199,02",PIX,Matriz - Recife
2287,22/09/2024,Caneta Esferográfica,Papelaria,3,"10,16",PIX,Matriz - Recife
1404,2024-06-17,Cola Bastão,Papelaria,3,"48,09",PIX,Matriz - Recife
3859,2025-03-02,Organizador de Gaveta,Casa e Utilidades,3,"32,87",Pix,Matriz - Recife
4167,01/04/2025,Biscoito Recheado,Alimentos,1,"57,75",Dinheiro,Matriz - Recife
1727,2024-07-16,Cola Bastão,Papelaria,2,"48,58",pix,Matriz - Recife
1100,2024-05-21,Escova de Limpeza,Casa e Utilidades,4,"218,80",pix,Matriz - Recife
3442,02/01/2025,Escova de Limpeza,Casa e Utilidades,1,"203,92",pix,Matriz - Recife
5996,20-09-2025,Cabo HDMI,Eletrônicos,-2,"59,48",Cartão de Débito,Matriz - Recife
5153,25-06-2025,Caderno Universitário,Papelaria,2,"215,01",Pix,Matriz - Recife
7293,30-12-2025,café torrado 500g,Alimentos,1,"13,85",Cartão de Débito,Matriz - Recife
1270,2024-06-05,Café Torrado 500g,Alimentos,3,"14,55",PIX,Matriz - Recife
1683,11-07-2024,Vela Aromática,Casa e Utilidades,2,"30,57",Dinheiro,Matriz - Recife
6080,01/10/2025,Suco de Caju 1L,ALIMENTOS,2,"177,18",pix,Matriz - Recife
6489,2025-11-07,Bermuda Jeans,Vestuário,1,"27,49",Dinheiro,Matriz - Recife
5148,24-06-2025,Água de Coco 500ml,Alimentos,2,"63,24",Cartão de Crédito,Matriz - Recife
1488,24/06/2024,Suco de Caju 1L,Alimentos,1,"167,05",PIX,Matriz - Recife
6721,2025-11-23,boné aba reta,Vestuário,2,"117,74",pix,Matriz - Recife
2846,17-11-2024,porta sabonete,Casa e Utilidades,5,"163,23",pix,Matriz - Recife
2454,08/10/2024,Caixa de Som Portátil,ELETRÔNICOS,1,"71,17",Dinheiro,Matriz - Recife
7032,14/12/2025,Vela Aromática,Casa e Utilidades,2,"30,56",pix,Matriz - Recife
355,29-02-2024,Água de Coco 500ml,Alimentos,2,"58,15",Cartão de Crédito,Matriz - Recife
6310,24-10-2025,Boné Aba Reta,Vestuário,3,"106,95",Cartão de Débito,Matriz - Recife
1262,2024-06-05,Água de Coco 500ml,Alimentos,1,"66,18",PIX,Matriz - Recife
4139,29/03/2025,Jogo de Toalhas,Casa e Utilidades,1,"91,40",Pix,Matriz - Recife
3287,21-12-2024,Fone de Ouvido Bluetooth,Eletrônicos,3,"158,12",Pix,Matriz - Recife
2356,29/09/2024,Fone de Ouvido Bluetooth,Eletrônicos,1,"158,39",Cartão de Crédito,Matriz - Recife
4000,16/03/2025,Fone de Ouvido Bluetooth,Eletrônicos,3,"161,06",Cartão de Crédito,Matriz - Recife
3381,27-12-2024,Chinelo de Dedo,Vestuário,1,"132,27",,Matriz - Recife
3033,2024-12-01,Fone de Ouvido Bluetooth,Eletrônicos,2,"171,13",Cartão de Crédito,Matriz - Recife
4130,28/03/2025,Caixa de Som Portátil,,2,"69,52",Pix,Matriz - Recife
2378,01/10/2024,Marcador de Texto,Papelaria,-1,"84,55",Cartão de Débito,Matriz - Recife
2892,20/11/2024,caderno universitário,Papelaria,2,"189,79",Dinheiro,Matriz - Recife
3446,02-01-2025,Meia Esportiva,Vestuário,3,"14,87",pix,Matriz - Recife
2425,05/10/2024,Caixa de Som Portátil,Eletrônicos,2,"78,75",pix,Matriz - Recife
478,2024-03-16,Cola Bastão,Papelaria,5,"44,49",Cartão de Crédito,Matriz - Recife
71,2024-01-11,Água de Coco 500ml,Alimentos,2,"62,92",Pix,Matriz - Recife
4728,24-05-2025,Fone de Ouvido Bluetooth,Eletrônicos,1,"160,39",Cartão de Crédito,Matriz - Recife
3667,2025-02-03,cola bastão,Papelaria,1,"42,05",Dinheiro,matriz-recife
4105,27/03/2025,Escova de Limpeza,Casa e Utilidades,3,"205,78",Pix,Matriz - Recife
292,19/02/2024,Água de Coco 500ml,Alimentos,2,"62,42",Cartão de Crédito,Matriz - Recife
4021,18-03-2025,caixa de som portátil,Eletrônicos,3,"76,90",PIX,Matriz - Recife
173,2024-01-30,Caderno Universitário,Papelaria,4,"202,10",Pix,Matriz - Recife
2083,28-08-2024,Suco de Caju 1L,Alimentos,1,"160,59",Cartão de Crédito,Matriz - Recife
1707,14-07-2024,Organizador de Gaveta,CASA E UTILIDADES,4,"33,48",Dinheiro,Matriz - Recife
327,25-02-2024,Organizador de Gaveta,Casa e Utilidades,2,"33,63",Pix,Matriz - Recife
2718,06/11/2024,Caneta Esferográfica,Papelaria,5,"9,95",pix,Matriz - Recife
973,10-05-2024,barra de cereal,Alimentos,3,"140,20",Pix,Matriz - Recife
7155,23/12/2025,Caderno Universitário,Papelaria,3,"204,67",pix,Matriz - Recife
3325,24/12/2024,Estojo Simples,PAPELARIA,1,"190,35",,Matriz - Recife
4522,06/05/2025,Amendoim Torrado,Alimentos,1,"145,42",Pix,Matriz - Recife
350,28-02-2024,Mouse Sem Fio,Eletrônicos,1,"158,53",Cartão de Débito,Matriz - Recife
5224,30/06/2025,Café Torrado 500g,Alimentos,1,"14,07",PIX,Matriz - Recife
2364,2024-09-29,Jaqueta Corta-Vento,,3,"57,02",Dinheiro,Matriz - Recife
3164,12/12/2024,Chinelo de Dedo,Vestuário,5,"133,65",Cartão de Débito,Matriz - Recife
3702,07/02/2025,Carregador USB-C,Eletrônicos,3,"14,65",PIX,Matriz - Recife
1629,2024-07-05,Organizador de Gaveta,Casa e Utilidades,2,"31,01",PIX,Matriz - Recife
2347,28/09/2024,Chinelo de Dedo,Vestuário,2,"140,34",Cartão de Crédito,Matriz - Recife
5833,02/09/2025,Suco de Caju 1L,Alimentos,-1,"165,84",pix,Matriz - Recife
1994,2024-08-18,Kit Panelas Antiaderente,Casa e Utilidades,2,"237,09",pix,Matriz - Recife
2398,03-10-2024,Cola Bastão,,3,"48,14",Cartão de Crédito,Matriz - Recife
2842,17/11/2024,Suco de Caju 1L,Alimentos,1,"177,52",pix,Matriz - Recife
6458,05/11/2025,marcador de texto,Papelaria,2,"83,96",pix,Matriz - Recife
2407,04/10/2024,Escova de Limpeza,CASA E UTILIDADES,4,"204,64",Pix,Matriz - Recife
2965,2024-11-27,Biscoito Recheado,ALIMENTOS,2,"57,53",PIX,Matriz - Recife
575,28-03-2024,Estojo Simples,Papelaria,1,"185,32",Cartão de Crédito,Matriz - Recife
6083,02-10-2025,Suco de Caju 1L,Alimentos,2,"178,40",Pix,Matriz - Recife
